# TBLASTN 2.2.31+
# Query: EOG092E035J
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG092E035J	NODE_38_length_105757_cov_40.328830	56.36	770	182	15	1	616	94173	96482	0.0	774
EOG092E035J	NODE_4_length_296178_cov_37.378083	37.68	138	65	4	500	616	4720	4307	5e-13	71.2
# TBLASTN 2.2.31+
# Query: EOG092E035J
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG092E035J	NODE_38_length_105757_cov_40.328830	58.57	770	165	16	1	616	94173	96482	0.0	855
EOG092E035J	NODE_4_length_296178_cov_37.378083	37.72	114	51	4	523	616	4648	4307	1e-12	70.1
# TBLASTN 2.2.31+
# Query: EOG092E035J
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG092E035J	NODE_38_length_105757_cov_40.328830	57.14	770	176	14	1	616	94173	96482	0.0	781
EOG092E035J	NODE_4_length_296178_cov_37.378083	31.85	157	69	5	498	616	4777	4307	3e-10	62.4
# TBLASTN 2.2.31+
# Query: EOG092E035J
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG092E035J	NODE_38_length_105757_cov_40.328830	71.88	473	107	5	1	447	94173	95591	0.0	713
EOG092E035J	NODE_38_length_105757_cov_40.328830	32.91	234	77	7	463	616	95781	96482	2e-12	68.9
EOG092E035J	NODE_4_length_296178_cov_37.378083	34.21	76	33	2	558	616	4534	4307	6e-06	48.1
# TBLASTN 2.2.31+
# Query: EOG092E0601
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
EOG092E0601	NODE_22_length_146985_cov_40.567195	74.16	623	112	7	22	595	70274	68406	0.0	802
EOG092E0601	NODE_95_length_35942_cov_37.895812	40.39	458	218	10	25	445	13494	12175	3e-87	301
EOG092E0601	NODE_6_length_246120_cov_37.254880	35.05	368	211	8	22	369	235667	234588	8e-62	225
EOG092E0601	NODE_9_length_202726_cov_40.339476	36.83	353	207	6	22	364	91374	90334	4e-57	211
EOG092E0601	NODE_44_length_93162_cov_37.878237	34.57	350	214	6	23	364	37305	36277	3e-52	196
EOG092E0601	NODE_69_length_65092_cov_38.236542	33.64	431	202	12	23	369	36762	38054	4e-51	192
EOG092E0601	NODE_4_length_296178_cov_37.378083	35.08	362	198	9	25	357	49440	50501	3e-50	189
EOG092E0601	NODE_75_length_61241_cov_41.526264	30.27	446	273	9	37	445	59163	60497	4e-50	189
EOG092E0601	NODE_10_length_202365_cov_37.197761	35.57	357	203	10	25	357	150816	149755	6e-50	189
EOG092E0601	NODE_19_length_158332_cov_37.014670	33.05	357	217	9	25	367	144323	143277	8e-49	185
EOG092E0601	NODE_74_length_61744_cov_36.169576	33.70	365	208	10	25	364	52555	53622	2e-46	177
EOG092E0601	NODE_83_length_44730_cov_36.130006	34.88	344	201	10	43	369	41739	40726	8e-45	172
EOG092E0601	NODE_66_length_68724_cov_37.230657	32.61	368	210	10	36	367	24295	25392	1e-44	172
EOG092E0601	NODE_52_length_86079_cov_37.701641	31.20	407	211	11	25	367	9587	10792	3e-42	164
EOG092E0601	NODE_54_length_82353_cov_37.462368	31.41	417	208	11	29	370	49878	51119	5e-41	160
EOG092E0601	NODE_36_length_107630_cov_38.520744	29.95	364	216	10	43	370	7596	6514	2e-40	158
EOG092E0601	NODE_97_length_34672_cov_35.609903	31.40	363	216	12	38	370	31305	32384	3e-38	151
EOG092E0601	NODE_184_length_1169_cov_67.593357	30.03	333	217	6	25	348	1100	123	3e-36	139
EOG092E0601	NODE_38_length_105757_cov_40.328830	29.62	422	215	11	25	370	96873	98120	5e-36	144
EOG092E0601	NODE_5_length_269732_cov_38.018630	28.81	354	224	10	25	360	255190	254159	1e-35	143
EOG092E0601	NODE_32_length_114727_cov_40.819494	31.82	330	201	9	35	345	72221	71247	4e-35	141
EOG092E0601	NODE_17_length_162010_cov_37.467976	32.91	316	189	8	25	323	160891	161820	5e-34	138
EOG092E0601	NODE_24_length_140947_cov_37.030513	27.55	363	235	9	25	369	63896	62838	2e-33	136
EOG092E0601	NODE_28_length_124187_cov_40.500371	29.51	349	194	13	62	363	29873	28842	3e-27	117
EOG092E0601	NODE_94_length_36672_cov_37.668542	30.30	165	84	6	66	206	17827	17354	7e-10	60.8
EOG092E0601	NODE_94_length_36672_cov_37.668542	34.82	112	61	4	259	362	17023	16700	1e-06	50.4
EOG092E0601	NODE_68_length_65137_cov_36.859608	25.48	208	139	9	43	241	22335	21733	1e-06	50.8
# TBLASTN 2.2.31+
# Query: EOG092E0601
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 28 hits found
EOG092E0601	NODE_22_length_146985_cov_40.567195	69.57	644	147	7	1	595	70337	68406	0.0	778
EOG092E0601	NODE_95_length_35942_cov_37.895812	38.82	456	232	11	23	445	13500	12175	3e-86	298
EOG092E0601	NODE_6_length_246120_cov_37.254880	35.57	357	212	7	22	363	235667	234606	2e-61	224
EOG092E0601	NODE_9_length_202726_cov_40.339476	37.18	355	207	6	20	364	91380	90334	8e-58	213
EOG092E0601	NODE_44_length_93162_cov_37.878237	35.43	350	211	7	23	364	37305	36277	3e-54	202
EOG092E0601	NODE_75_length_61241_cov_41.526264	31.22	458	274	9	25	445	59136	60497	6e-53	198
EOG092E0601	NODE_19_length_158332_cov_37.014670	33.52	355	214	9	24	364	144326	143286	3e-51	192
EOG092E0601	NODE_10_length_202365_cov_37.197761	33.89	357	209	10	25	357	150816	149755	9e-49	185
EOG092E0601	NODE_66_length_68724_cov_37.230657	33.80	361	201	11	43	367	24316	25392	7e-48	182
EOG092E0601	NODE_4_length_296178_cov_37.378083	32.87	362	206	9	25	357	49440	50501	9e-48	182
EOG092E0601	NODE_52_length_86079_cov_37.701641	32.53	415	197	12	24	367	9584	10792	9e-48	182
EOG092E0601	NODE_83_length_44730_cov_36.130006	34.68	346	203	10	41	369	41745	40726	2e-46	177
EOG092E0601	NODE_69_length_65092_cov_38.236542	31.18	433	214	13	23	371	36762	38060	2e-46	177
EOG092E0601	NODE_74_length_61744_cov_36.169576	32.51	363	215	11	25	364	52555	53622	4e-43	167
EOG092E0601	NODE_36_length_107630_cov_38.520744	30.99	384	223	11	25	370	7653	6514	1e-42	166
EOG092E0601	NODE_97_length_34672_cov_35.609903	32.69	364	212	10	38	371	31305	32387	6e-42	163
EOG092E0601	NODE_54_length_82353_cov_37.462368	29.90	418	213	10	29	370	49878	51119	2e-40	158
EOG092E0601	NODE_184_length_1169_cov_67.593357	30.63	333	215	6	25	348	1100	123	2e-39	148
EOG092E0601	NODE_32_length_114727_cov_40.819494	32.39	355	210	11	35	367	72221	71181	1e-37	149
EOG092E0601	NODE_5_length_269732_cov_38.018630	29.01	355	224	10	24	360	255193	254159	2e-36	145
EOG092E0601	NODE_38_length_105757_cov_40.328830	29.51	427	221	10	19	370	96855	98120	3e-36	145
EOG092E0601	NODE_24_length_140947_cov_37.030513	27.62	362	236	9	25	369	63896	62838	3e-36	145
EOG092E0601	NODE_17_length_162010_cov_37.467976	30.91	317	196	7	24	323	160888	161820	3e-34	139
EOG092E0601	NODE_28_length_124187_cov_40.500371	29.69	357	199	14	62	371	29873	28818	3e-29	123
EOG092E0601	NODE_94_length_36672_cov_37.668542	28.57	231	117	10	18	206	18028	17354	5e-12	68.2
EOG092E0601	NODE_94_length_36672_cov_37.668542	47.17	53	27	1	312	364	16852	16697	4e-06	48.9
EOG092E0601	NODE_68_length_65137_cov_36.859608	26.57	207	138	10	43	241	22335	21733	3e-07	52.8
EOG092E0601	NODE_23_length_142158_cov_37.948699	31.11	45	31	0	324	368	857	991	2e-04	43.1
# TBLASTN 2.2.31+
# Query: EOG092E0601
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 26 hits found
EOG092E0601	NODE_22_length_146985_cov_40.567195	70.54	628	136	7	17	595	70289	68406	0.0	729
EOG092E0601	NODE_95_length_35942_cov_37.895812	40.50	442	240	8	25	445	13494	12175	1e-73	261
EOG092E0601	NODE_6_length_246120_cov_37.254880	36.52	345	193	8	22	347	235667	234654	3e-53	199
EOG092E0601	NODE_9_length_202726_cov_40.339476	35.40	339	201	7	20	347	91380	90385	5e-45	173
EOG092E0601	NODE_44_length_93162_cov_37.878237	33.33	333	207	6	23	347	37305	36328	1e-41	162
EOG092E0601	NODE_75_length_61241_cov_41.526264	33.33	339	197	7	37	347	59163	60176	3e-40	157
EOG092E0601	NODE_4_length_296178_cov_37.378083	32.67	352	200	10	25	347	49440	50471	3e-40	157
EOG092E0601	NODE_74_length_61744_cov_36.169576	33.43	347	197	11	25	346	52555	53568	2e-38	151
EOG092E0601	NODE_10_length_202365_cov_37.197761	33.14	347	205	10	25	347	150816	149785	4e-37	148
EOG092E0601	NODE_19_length_158332_cov_37.014670	31.75	337	210	8	24	347	144326	143337	4e-37	147
EOG092E0601	NODE_83_length_44730_cov_36.130006	34.88	324	188	11	41	347	41745	40792	2e-35	142
EOG092E0601	NODE_66_length_68724_cov_37.230657	31.21	346	204	6	36	347	24295	25332	9e-35	140
EOG092E0601	NODE_69_length_65092_cov_38.236542	32.03	384	178	11	47	347	36837	37988	1e-34	140
EOG092E0601	NODE_52_length_86079_cov_37.701641	39.13	207	107	6	25	221	9587	10180	1e-31	130
EOG092E0601	NODE_52_length_86079_cov_37.701641	30.38	79	53	1	269	347	10502	10732	6e-05	44.7
EOG092E0601	NODE_36_length_107630_cov_38.520744	28.17	355	221	7	25	345	7653	6589	6e-30	125
EOG092E0601	NODE_97_length_34672_cov_35.609903	31.56	339	201	10	38	347	31305	32315	8e-30	125
EOG092E0601	NODE_54_length_82353_cov_37.462368	30.36	392	197	12	29	346	49878	51047	3e-29	123
EOG092E0601	NODE_184_length_1169_cov_67.593357	28.18	330	221	6	25	345	1100	132	4e-29	118
EOG092E0601	NODE_32_length_114727_cov_40.819494	31.72	331	200	9	35	345	72221	71247	1e-28	121
EOG092E0601	NODE_17_length_162010_cov_37.467976	33.88	304	182	8	35	323	160921	161820	6e-28	119
EOG092E0601	NODE_24_length_140947_cov_37.030513	27.79	349	208	9	25	347	63896	62904	5e-27	116
EOG092E0601	NODE_5_length_269732_cov_38.018630	28.15	341	217	10	25	347	255190	254198	2e-26	114
EOG092E0601	NODE_38_length_105757_cov_40.328830	35.83	254	138	9	19	249	96855	97610	2e-23	104
EOG092E0601	NODE_28_length_124187_cov_40.500371	32.00	200	110	7	61	239	29876	29292	1e-16	83.2
EOG092E0601	NODE_94_length_36672_cov_37.668542	29.88	164	86	5	66	206	17827	17354	8e-09	57.8
# TBLASTN 2.2.31+
# Query: EOG092E0601
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 28 hits found
EOG092E0601	NODE_22_length_146985_cov_40.567195	68.48	644	154	7	1	595	70337	68406	0.0	787
EOG092E0601	NODE_95_length_35942_cov_37.895812	42.41	448	235	9	23	449	13500	12163	3e-92	315
EOG092E0601	NODE_6_length_246120_cov_37.254880	37.01	354	205	7	22	360	235667	234615	4e-64	232
EOG092E0601	NODE_9_length_202726_cov_40.339476	38.03	355	204	6	20	364	91380	90334	3e-63	229
EOG092E0601	NODE_75_length_61241_cov_41.526264	31.25	480	286	12	7	447	59079	60503	7e-54	201
EOG092E0601	NODE_19_length_158332_cov_37.014670	34.63	361	216	8	17	364	144347	143286	2e-52	196
EOG092E0601	NODE_44_length_93162_cov_37.878237	33.71	350	217	7	23	364	37305	36277	3e-52	196
EOG092E0601	NODE_4_length_296178_cov_37.378083	34.65	381	219	10	13	369	49413	50537	4e-50	189
EOG092E0601	NODE_10_length_202365_cov_37.197761	36.13	357	201	10	25	357	150816	149755	5e-50	189
EOG092E0601	NODE_66_length_68724_cov_37.230657	34.04	379	212	11	25	367	24262	25392	7e-48	182
EOG092E0601	NODE_83_length_44730_cov_36.130006	35.65	345	201	9	41	369	41745	40726	2e-46	177
EOG092E0601	NODE_74_length_61744_cov_36.169576	32.51	363	215	9	25	364	52555	53622	5e-45	173
EOG092E0601	NODE_69_length_65092_cov_38.236542	31.09	431	213	12	23	369	36762	38054	4e-44	170
EOG092E0601	NODE_54_length_82353_cov_37.462368	30.22	417	213	12	29	370	49878	51119	8e-41	159
EOG092E0601	NODE_36_length_107630_cov_38.520744	28.24	386	231	10	29	370	7665	6514	2e-40	158
EOG092E0601	NODE_97_length_34672_cov_35.609903	31.40	363	218	11	38	371	31305	32387	5e-40	157
EOG092E0601	NODE_38_length_105757_cov_40.328830	30.68	427	216	11	19	370	96855	98120	3e-39	154
EOG092E0601	NODE_184_length_1169_cov_67.593357	30.57	350	224	7	8	348	1142	123	5e-37	141
EOG092E0601	NODE_5_length_269732_cov_38.018630	29.01	362	215	10	24	360	255193	254159	5e-37	147
EOG092E0601	NODE_52_length_86079_cov_37.701641	38.07	218	124	5	11	222	9545	10183	2e-36	145
EOG092E0601	NODE_52_length_86079_cov_37.701641	29.91	107	73	1	261	367	10478	10792	1e-10	63.5
EOG092E0601	NODE_17_length_162010_cov_37.467976	33.44	314	192	8	24	323	160888	161820	5e-36	144
EOG092E0601	NODE_32_length_114727_cov_40.819494	31.70	347	205	11	24	345	72266	71247	1e-35	143
EOG092E0601	NODE_24_length_140947_cov_37.030513	27.07	351	230	9	36	369	63863	62838	1e-34	140
EOG092E0601	NODE_28_length_124187_cov_40.500371	29.63	351	191	12	62	363	29873	28842	1e-30	127
EOG092E0601	NODE_94_length_36672_cov_37.668542	29.89	184	102	7	44	206	17887	17354	2e-10	63.2
EOG092E0601	NODE_94_length_36672_cov_37.668542	35.96	114	60	4	259	364	17023	16697	6e-07	51.6
EOG092E0601	NODE_23_length_142158_cov_37.948699	35.42	48	30	1	324	371	857	997	3e-05	45.8
# TBLASTN 2.2.31+
# Query: EOG092E0601
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 28 hits found
EOG092E0601	NODE_22_length_146985_cov_40.567195	68.53	626	148	7	17	593	70289	68412	0.0	755
EOG092E0601	NODE_95_length_35942_cov_37.895812	39.95	443	241	9	25	445	13494	12175	2e-79	278
EOG092E0601	NODE_6_length_246120_cov_37.254880	35.04	351	212	7	22	358	235667	234621	3e-60	220
EOG092E0601	NODE_9_length_202726_cov_40.339476	34.96	349	211	6	20	358	91380	90352	1e-52	197
EOG092E0601	NODE_4_length_296178_cov_37.378083	35.36	362	197	10	25	357	49440	50501	1e-47	182
EOG092E0601	NODE_75_length_61241_cov_41.526264	34.29	350	201	8	37	358	59163	60209	2e-46	177
EOG092E0601	NODE_10_length_202365_cov_37.197761	34.81	362	199	10	25	357	150816	149755	4e-46	176
EOG092E0601	NODE_44_length_93162_cov_37.878237	32.94	343	215	6	23	357	37305	36298	3e-45	174
EOG092E0601	NODE_74_length_61744_cov_36.169576	34.17	357	203	11	25	357	52555	53601	2e-44	171
EOG092E0601	NODE_83_length_44730_cov_36.130006	37.06	340	179	11	41	357	41745	40762	3e-44	171
EOG092E0601	NODE_19_length_158332_cov_37.014670	30.62	356	225	9	16	357	144350	143307	3e-42	164
EOG092E0601	NODE_66_length_68724_cov_37.230657	31.65	357	208	9	36	357	24295	25362	2e-40	158
EOG092E0601	NODE_69_length_65092_cov_38.236542	31.90	420	200	13	23	357	36762	38018	8e-40	156
EOG092E0601	NODE_54_length_82353_cov_37.462368	29.10	402	211	11	29	357	49878	51080	1e-33	137
EOG092E0601	NODE_52_length_86079_cov_37.701641	37.02	208	112	6	24	221	9584	10180	2e-32	132
EOG092E0601	NODE_52_length_86079_cov_37.701641	33.71	89	57	1	269	357	10502	10762	1e-08	57.4
EOG092E0601	NODE_97_length_34672_cov_35.609903	29.43	350	214	12	38	357	31305	32345	5e-32	132
EOG092E0601	NODE_36_length_107630_cov_38.520744	28.65	349	214	8	43	357	7596	6553	1e-31	130
EOG092E0601	NODE_38_length_105757_cov_40.328830	27.71	415	218	10	19	357	96855	98081	6e-31	129
EOG092E0601	NODE_5_length_269732_cov_38.018630	27.84	352	226	10	24	357	255193	254168	1e-30	127
EOG092E0601	NODE_32_length_114727_cov_40.819494	31.12	331	202	10	35	345	72221	71247	4e-30	126
EOG092E0601	NODE_184_length_1169_cov_67.593357	27.63	333	225	6	25	348	1100	123	9e-29	117
EOG092E0601	NODE_24_length_140947_cov_37.030513	26.82	358	222	9	24	357	63899	62874	4e-28	119
EOG092E0601	NODE_17_length_162010_cov_37.467976	30.13	302	196	7	35	323	160921	161820	3e-26	114
EOG092E0601	NODE_28_length_124187_cov_40.500371	27.51	349	191	13	61	357	29876	28860	1e-23	105
EOG092E0601	NODE_94_length_36672_cov_37.668542	29.45	163	94	5	66	209	17827	17345	2e-11	66.2
EOG092E0601	NODE_94_length_36672_cov_37.668542	44.68	47	26	0	312	358	16852	16712	1e-05	47.4
EOG092E0601	NODE_68_length_65137_cov_36.859608	27.03	111	75	5	42	149	22338	22015	2e-05	46.6
# TBLASTN 2.2.31+
# Query: EOG092E0601
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 28 hits found
EOG092E0601	NODE_22_length_146985_cov_40.567195	69.66	613	144	6	25	595	70244	68406	0.0	759
EOG092E0601	NODE_95_length_35942_cov_37.895812	42.15	446	235	9	25	449	13494	12163	2e-89	307
EOG092E0601	NODE_6_length_246120_cov_37.254880	35.57	357	206	8	22	360	235667	234615	5e-61	223
EOG092E0601	NODE_9_length_202726_cov_40.339476	36.83	353	207	6	22	364	91374	90334	2e-58	215
EOG092E0601	NODE_44_length_93162_cov_37.878237	34.57	350	214	7	23	364	37305	36277	2e-52	196
EOG092E0601	NODE_75_length_61241_cov_41.526264	35.96	356	199	7	37	364	59163	60227	1e-51	194
EOG092E0601	NODE_4_length_296178_cov_37.378083	35.64	362	196	10	25	357	49440	50501	9e-51	191
EOG092E0601	NODE_19_length_158332_cov_37.014670	33.71	353	214	8	25	364	144323	143286	6e-50	188
EOG092E0601	NODE_10_length_202365_cov_37.197761	34.45	357	207	8	25	357	150816	149755	4e-49	186
EOG092E0601	NODE_66_length_68724_cov_37.230657	33.15	371	210	10	30	364	24277	25383	2e-46	177
EOG092E0601	NODE_74_length_61744_cov_36.169576	33.33	363	212	10	25	364	52555	53622	1e-45	175
EOG092E0601	NODE_83_length_44730_cov_36.130006	35.48	341	197	10	41	364	41745	40741	2e-45	174
EOG092E0601	NODE_52_length_86079_cov_37.701641	31.99	397	201	11	25	357	9587	10762	2e-44	171
EOG092E0601	NODE_69_length_65092_cov_38.236542	31.93	404	192	11	45	365	36831	38042	1e-43	169
EOG092E0601	NODE_36_length_107630_cov_38.520744	28.53	375	230	9	25	363	7653	6535	2e-40	158
EOG092E0601	NODE_54_length_82353_cov_37.462368	30.02	413	209	10	29	365	49878	51104	2e-40	158
EOG092E0601	NODE_97_length_34672_cov_35.609903	31.92	354	206	12	38	360	31305	32354	1e-39	156
EOG092E0601	NODE_38_length_105757_cov_40.328830	29.81	416	212	10	25	365	96873	98105	2e-37	149
EOG092E0601	NODE_32_length_114727_cov_40.819494	32.33	331	198	9	35	345	72221	71247	4e-37	147
EOG092E0601	NODE_17_length_162010_cov_37.467976	34.49	316	184	9	25	323	160891	161820	4e-36	144
EOG092E0601	NODE_24_length_140947_cov_37.030513	26.89	357	235	9	25	364	63896	62853	5e-35	141
EOG092E0601	NODE_184_length_1169_cov_67.593357	28.83	333	221	6	25	348	1100	123	6e-35	135
EOG092E0601	NODE_5_length_269732_cov_38.018630	27.68	354	228	10	25	360	255190	254159	2e-34	139
EOG092E0601	NODE_28_length_124187_cov_40.500371	31.23	349	188	13	62	363	29873	28842	2e-30	127
EOG092E0601	NODE_94_length_36672_cov_37.668542	29.45	163	88	6	66	206	17827	17354	7e-11	64.3
EOG092E0601	NODE_94_length_36672_cov_37.668542	34.21	114	62	4	259	364	17023	16697	5e-06	48.5
EOG092E0601	NODE_68_length_65137_cov_36.859608	26.09	207	139	10	43	241	22335	21733	9e-07	50.8
EOG092E0601	NODE_23_length_142158_cov_37.948699	34.15	41	27	0	324	364	857	979	1e-04	43.9
# TBLASTN 2.2.31+
# Query: EOG092E0601
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 26 hits found
EOG092E0601	NODE_22_length_146985_cov_40.567195	69.23	611	146	6	25	593	70244	68412	0.0	748
EOG092E0601	NODE_95_length_35942_cov_37.895812	39.30	458	231	10	25	449	13494	12163	3e-86	298
EOG092E0601	NODE_6_length_246120_cov_37.254880	35.64	362	217	7	22	369	235667	234588	3e-62	226
EOG092E0601	NODE_9_length_202726_cov_40.339476	35.34	348	209	6	22	359	91374	90349	5e-55	204
EOG092E0601	NODE_44_length_93162_cov_37.878237	34.99	343	208	6	23	357	37305	36298	8e-54	201
EOG092E0601	NODE_4_length_296178_cov_37.378083	34.53	362	200	9	25	357	49440	50501	3e-51	193
EOG092E0601	NODE_10_length_202365_cov_37.197761	35.01	357	205	10	25	357	150816	149755	9e-51	191
EOG092E0601	NODE_75_length_61241_cov_41.526264	30.16	451	274	9	37	447	59163	60512	9e-51	191
EOG092E0601	NODE_19_length_158332_cov_37.014670	31.32	348	217	9	24	357	144326	143307	2e-48	184
EOG092E0601	NODE_83_length_44730_cov_36.130006	36.61	336	186	12	43	359	41739	40756	6e-47	179
EOG092E0601	NODE_69_length_65092_cov_38.236542	32.71	431	206	12	23	369	36762	38054	3e-46	177
EOG092E0601	NODE_74_length_61744_cov_36.169576	33.43	356	207	10	25	357	52555	53601	5e-45	173
EOG092E0601	NODE_52_length_86079_cov_37.701641	31.51	403	197	12	24	357	9584	10762	8e-45	172
EOG092E0601	NODE_66_length_68724_cov_37.230657	32.96	358	206	7	36	359	24295	25368	1e-44	172
EOG092E0601	NODE_54_length_82353_cov_37.462368	29.33	416	218	10	29	370	49878	51119	2e-38	152
EOG092E0601	NODE_97_length_34672_cov_35.609903	30.86	350	209	12	38	357	31305	32345	7e-38	150
EOG092E0601	NODE_32_length_114727_cov_40.819494	31.72	331	200	10	35	345	72221	71247	3e-37	148
EOG092E0601	NODE_36_length_107630_cov_38.520744	29.06	351	210	9	43	357	7596	6553	7e-37	147
EOG092E0601	NODE_184_length_1169_cov_67.593357	28.53	333	222	6	25	348	1100	123	1e-36	140
EOG092E0601	NODE_5_length_269732_cov_38.018630	27.56	352	227	10	24	357	255193	254168	2e-34	139
EOG092E0601	NODE_38_length_105757_cov_40.328830	28.37	423	221	11	24	370	96870	98120	2e-34	139
EOG092E0601	NODE_24_length_140947_cov_37.030513	27.56	352	227	9	24	357	63899	62874	3e-34	138
EOG092E0601	NODE_17_length_162010_cov_37.467976	31.85	314	195	8	25	323	160891	161820	9e-34	137
EOG092E0601	NODE_28_length_124187_cov_40.500371	29.48	346	192	13	61	359	29876	28854	8e-30	125
EOG092E0601	NODE_94_length_36672_cov_37.668542	24.49	441	223	14	22	358	18016	16712	2e-17	85.5
EOG092E0601	NODE_68_length_65137_cov_36.859608	24.77	218	147	11	43	251	22335	21706	1e-05	47.4
# TBLASTN 2.2.31+
# Query: EOG092E0601
# Database: ./tmp/BUSCO_2182475112
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 28 hits found
EOG092E0601	NODE_22_length_146985_cov_40.567195	68.01	644	157	7	1	595	70337	68406	0.0	750
EOG092E0601	NODE_95_length_35942_cov_37.895812	41.90	463	242	10	23	460	13500	12118	1e-89	307
EOG092E0601	NODE_6_length_246120_cov_37.254880	35.54	363	216	7	22	369	235667	234588	5e-59	216
EOG092E0601	NODE_9_length_202726_cov_40.339476	36.64	363	214	6	20	372	91380	90310	7e-58	213
EOG092E0601	NODE_75_length_61241_cov_41.526264	31.25	480	286	11	7	447	59079	60503	4e-53	198
EOG092E0601	NODE_44_length_93162_cov_37.878237	34.56	353	210	7	23	364	37305	36277	5e-51	192
